ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
907,2227,1,2026-02-16,1,453,62,651,33,4026,1,0
908,2230,2,2025-12-17,1,443,3,625,1,4031,1,0
909,2236,1,2025-07-05,1,456,87,502,40,4041,1,0
910,2256,1,2026-04-11,1,449,39,372,20,4079,1,0
911,2259,1,2025-04-25,1,457,93,106,44,4085,1,0
912,2260,1,2026-08-08,1,454,73,1109,34,4086,1,0
913,2268,1,2026-05-12,1,449,38,313,19,4101,1,0
914,2272,1,2025-12-02,1,456,87,531,41,4106,1,0
915,2275,2,2025-11-28,1,444,11,752,4,4111,1,0
916,2285,1,2025-12-07,1,454,77,313,36,4131,1,0
917,2285,2,2026-02-04,1,454,77,445,36,4132,1,0
918,2287,1,2025-09-13,1,453,62,90,31,4136,1,0
919,2288,1,2026-07-19,1,451,53,1166,25,4137,1,0
920,2288,2,2026-07-05,1,451,53,1078,27,4138,1,0
921,2292,1,2026-09-22,1,448,37,272,16,4143,1,0
922,2292,2,2026-08-06,1,448,37,1032,16,4145,1,0
923,2310,2,2025-02-08,1,451,53,953,27,4174,1,0
924,2317,2,2025-05-05,1,453,68,538,33,4184,1,0
925,2317,2,2025-04-19,1,453,68,426,33,4186,1,0
926,2317,1,2025-06-14,1,453,68,744,33,4188,1,0
927,2317,2,2025-04-30,1,453,68,513,33,4190,1,0
928,2322,1,2026-02-02,1,443,9,677,1,4205,1,0
929,2324,2,2025-12-24,1,454,75,694,36,4207,1,0
930,2330,2,2025-07-15,1,454,74,304,34,4226,1,0
931,2331,2,2025-08-08,1,454,76,949,34,4227,1,0
932,2332,1,2025-12-05,1,454,70,183,35,4228,1,0
933,2333,2,2025-10-06,1,443,4,888,3,4229,1,0
934,2339,2,2025-04-03,1,457,97,600,44,4237,1,0
935,2340,1,2026-07-10,1,443,3,1043,3,4238,1,0
936,2345,2,2025-01-06,1,455,79,1099,38,4243,1,0
937,2356,1,2025-11-02,1,448,36,588,18,4270,1,0
938,2362,2,2025-04-18,1,444,13,938,6,4284,1,0
939,2362,1,2025-06-09,1,444,13,1056,6,4285,1,0
940,2366,1,2025-05-30,1,454,74,1138,34,4291,1,0
941,2372,1,2025-06-09,1,449,38,655,20,4300,1,0
942,2372,1,2025-06-26,1,449,38,892,20,4302,1,0
943,2376,1,2025-08-04,1,449,38,706,19,4306,1,0
944,2382,2,2025-09-25,1,443,9,295,2,4314,1,0
945,2383,1,2025-03-18,1,451,52,311,25,4315,1,0
946,2387,2,2025-05-22,1,444,12,97,4,4320,1,0
947,2388,1,2025-09-07,1,448,37,1044,17,4322,1,0
948,2391,2,2025-09-26,1,451,54,1048,26,4326,1,0
949,2391,2,2025-09-12,1,451,54,784,26,4327,1,0
950,2392,2,2025-11-07,1,446,26,526,10,4328,1,0
951,2392,2,2025-12-02,1,446,26,69,10,4329,1,0
952,2392,1,2025-10-30,1,446,26,344,10,4330,1,0
953,2397,1,2026-06-14,1,443,3,804,2,4336,1,0
954,2401,2,2025-11-22,1,453,64,553,32,4340,1,0
955,2401,1,2025-09-20,1,453,64,878,32,4341,1,0
956,2401,1,2025-11-09,1,453,64,516,32,4342,1,0
957,2403,2,2025-10-19,1,453,68,805,32,4348,1,0
958,2403,2,2025-11-23,1,453,68,1116,33,4349,1,0
959,2403,2,2025-12-11,1,453,68,216,33,4351,1,0
960,2406,2,2026-01-09,1,451,56,767,25,4355,1,0
961,2406,2,2026-02-27,1,451,56,749,25,4356,1,0
962,2407,2,2026-04-12,1,450,45,643,24,4357,1,0
963,2407,1,2026-06-10,1,450,45,432,24,4358,1,0
964,2407,1,2026-06-07,1,450,45,35,23,4361,1,0
965,2407,2,2026-04-09,1,450,45,807,24,4362,1,0
966,2407,1,2026-06-08,1,450,45,65,22,4363,1,0
967,2407,2,2026-05-06,1,450,45,318,24,4364,1,0
968,2409,2,2025-09-21,1,456,87,1032,40,4366,1,0
969,2409,2,2025-11-06,1,456,87,303,40,4368,1,0
970,2409,2,2025-10-22,1,456,87,1075,40,4369,1,0
971,2409,2,2025-11-27,1,456,87,316,40,4370,1,0
972,2414,1,2025-05-11,1,457,95,352,45,4379,1,0
973,2437,2,2025-06-10,1,449,39,1184,19,4420,1,0
974,2439,1,2026-02-14,1,455,83,391,39,4423,1,0
975,2440,2,2025-05-31,1,446,20,1147,12,4424,1,0
976,2447,2,2025-05-21,1,455,83,592,39,4434,1,0
977,2448,1,2025-07-22,1,455,85,295,39,4435,1,0
978,2450,2,2026-06-26,1,444,10,943,4,4437,1,0
979,2450,2,2026-04-22,1,444,10,491,4,4438,1,0
980,2451,2,2025-12-06,1,447,29,852,14,4439,1,0
981,2454,1,2025-08-10,1,451,56,961,25,4444,1,0
982,2455,2,2025-07-06,1,448,34,1181,18,4445,1,0
983,2455,1,2025-08-06,1,448,34,397,18,4446,1,0
984,2455,2,2025-09-04,1,448,34,1077,18,4447,1,0
985,2459,1,2026-03-08,1,454,73,1130,35,4455,1,0
986,2459,1,2026-04-26,1,454,73,1045,35,4456,1,0
987,2467,1,2026-05-23,1,444,11,760,4,4468,1,0
988,2467,1,2026-07-11,1,444,11,381,4,4469,1,0
989,2469,1,2025-10-26,1,451,53,685,25,4473,1,0
990,2470,2,2025-12-31,1,451,54,953,27,4474,1,0
991,2470,1,2026-01-03,1,451,54,74,27,4475,1,0
992,2470,1,2025-12-13,1,451,54,901,25,4476,1,0
993,2472,1,2025-07-25,1,444,10,453,4,4480,1,0
994,2472,1,2025-08-12,1,444,10,836,4,4481,1,0
995,2482,2,2025-09-22,1,455,83,306,39,4500,1,0
996,2482,2,2025-08-22,1,455,83,47,39,4501,1,0
997,2488,1,2025-03-30,1,447,29,564,14,4515,1,0
998,2488,2,2025-04-30,1,447,29,131,14,4516,1,0
999,2488,2,2025-04-06,1,447,29,548,14,4517,1,0
1000,2488,1,2025-05-01,1,447,29,963,14,4518,1,0
1001,2492,2,2025-08-31,1,451,50,65,26,4523,1,0
1002,2492,1,2025-08-05,1,451,50,446,26,4524,1,0
1003,2494,2,2026-01-01,1,453,65,1183,33,4529,1,0
1004,2495,2,2025-05-29,1,453,67,1066,31,4530,1,0
1005,2495,1,2025-07-18,1,453,67,281,33,4531,1,0
1006,2499,1,2026-01-28,1,457,93,29,43,4537,1,0
1007,2521,1,2026-01-08,1,457,91,11,43,4577,1,0
1008,2527,2,2026-01-04,1,455,83,1048,38,4586,1,0
1009,2539,1,2026-04-18,1,448,34,690,18,4609,1,0
1010,2540,2,2025-10-22,1,453,67,340,32,4612,1,0
1011,2543,2,2025-08-24,1,445,14,788,8,4615,1,0
1012,2545,1,2026-05-23,1,451,55,759,27,4618,1,0
1013,2554,2,2026-07-24,1,446,23,963,11,4629,1,0
1014,2558,1,2025-12-19,1,447,29,780,15,4633,1,0
1015,2559,1,2026-03-30,1,456,88,695,41,4635,1,0
1016,2560,2,2026-01-02,1,453,66,311,32,4636,1,0
1017,2561,2,2026-05-21,1,443,9,43,2,4638,1,0
1018,2568,1,2025-06-17,1,454,76,189,35,4649,1,0
1019,2569,2,2026-02-24,1,452,60,861,30,4650,1,0
1020,2569,2,2026-03-16,1,452,60,1171,30,4651,1,0
1021,2570,2,2026-07-07,1,457,98,328,44,4654,1,0
1022,2573,2,2025-11-13,1,451,53,297,27,4657,1,0
1023,2573,1,2025-10-18,1,451,53,1168,26,4658,1,0
1024,2573,1,2025-11-18,1,451,53,41,25,4660,1,0
1025,2574,1,2026-02-23,1,454,71,190,36,4661,1,0
1026,2574,1,2025-12-18,1,454,71,627,36,4662,1,0
1027,2578,1,2026-07-28,1,443,5,939,1,4669,1,0
1028,2582,2,2025-06-23,1,445,16,347,7,4674,1,0
1029,2586,1,2025-09-15,1,451,48,175,27,4681,1,0
1030,2602,2,2026-03-29,1,448,34,82,16,4706,1,0
1031,2609,2,2025-05-07,1,447,30,23,14,4714,1,0
1032,2609,2,2025-05-01,1,447,30,426,14,4716,1,0
1033,2609,2,2025-05-25,1,447,30,238,14,4717,1,0
1034,2609,1,2025-05-24,1,447,30,183,14,4718,1,0
1035,2610,1,2026-08-05,1,444,10,602,5,4719,1,0
1036,2616,1,2025-11-18,1,451,51,1172,25,4735,1,0
1037,2620,1,2025-06-08,1,455,81,742,39,4740,1,0
1038,2622,1,2025-03-01,1,451,52,477,26,4743,1,0
1039,2623,2,2026-01-31,1,450,44,530,22,4746,1,0
1040,2630,2,2025-07-07,1,457,92,926,45,4758,1,0
1041,2635,1,2025-09-28,1,449,39,263,20,4774,1,0
1042,2638,2,2025-12-30,1,457,91,838,43,4777,1,0
1043,2643,2,2025-08-17,1,447,31,197,15,4786,1,0
1044,2644,2,2025-05-11,1,452,60,633,29,4788,1,0
1045,2648,2,2025-09-10,1,445,15,1134,7,4796,1,0
1046,2652,1,2025-08-09,1,443,7,1040,3,4802,1,0
1047,2656,1,2026-04-10,1,448,33,368,16,4811,1,0
1048,2661,1,2025-08-04,1,444,12,365,6,4824,1,0
1049,2663,1,2025-06-13,1,444,11,294,5,4827,1,0
1050,2664,2,2026-04-17,1,455,79,1088,37,4828,1,0
1051,2673,2,2025-03-18,1,455,81,307,37,4843,1,0
1052,2675,1,2026-05-08,1,452,60,1065,30,4846,1,0
1053,2675,2,2026-05-05,1,452,60,1196,30,4847,1,0
1054,2678,2,2025-04-11,1,444,10,930,5,4853,1,0
1055,2679,2,2026-02-05,1,449,42,471,19,4855,1,0
1056,2684,2,2026-04-23,1,450,47,984,22,4863,1,0
1057,2692,1,2025-07-26,1,446,21,481,12,4875,1,0
1058,2694,1,2026-01-08,1,446,20,883,10,4877,1,0
1059,2694,1,2026-03-18,1,446,20,490,10,4878,1,0
1060,2698,2,2025-02-15,1,447,31,632,15,4883,1,0
1061,2699,1,2025-08-11,1,445,15,287,9,4884,1,0
1062,2700,2,2026-08-07,1,457,92,442,45,4886,1,0
1063,2706,1,2025-06-05,1,455,84,680,37,4895,1,0
1064,2706,1,2025-04-08,1,455,84,873,38,4896,1,0
1065,2706,1,2025-05-30,1,455,84,375,38,4898,1,0
1066,2710,1,2026-05-16,1,455,86,786,38,4902,1,0
1067,2710,2,2026-04-26,1,455,86,63,39,4904,1,0
1068,2710,2,2026-05-04,1,455,86,250,37,4906,1,0
1069,2713,1,2025-06-30,1,444,13,1109,4,4912,1,0
1070,2713,1,2025-08-09,1,444,13,590,6,4913,1,0
1071,2716,2,2026-03-07,1,454,77,1116,34,4918,1,0
1072,2723,2,2025-05-07,1,444,13,673,5,4932,1,0
1073,2723,1,2025-04-29,1,444,13,400,5,4934,1,0
1074,2723,1,2025-05-29,1,444,13,1030,5,4935,1,0
1075,2723,2,2025-06-23,1,444,13,356,5,4936,1,0
1076,2723,1,2025-05-07,1,444,13,1033,5,4939,1,0
1077,2724,1,2025-07-30,1,448,34,723,18,4940,1,0
1078,2727,1,2026-07-20,1,454,74,1154,36,4943,1,0
1079,2729,2,2026-09-01,1,457,92,1089,45,4946,1,0
1080,2729,1,2026-09-27,1,457,92,118,45,4947,1,0
1081,2743,1,2026-06-20,1,453,68,1010,33,4978,1,0
1082,2743,2,2026-06-06,1,453,68,1024,33,4979,1,0
1083,2746,2,2025-06-17,1,454,75,721,34,4986,1,0
1084,2746,1,2025-07-11,1,454,75,376,36,4987,1,0
1085,2752,2,2026-05-16,1,447,30,819,14,4997,1,0
1086,2752,2,2026-05-05,1,447,30,226,14,4998,1,0
1087,2754,2,2025-03-09,1,451,49,862,27,5004,1,0
1088,2760,1,2026-07-06,1,453,63,1094,32,5013,1,0
1089,2763,2,2026-06-16,1,446,23,1048,10,5018,1,0
1090,2765,1,2026-05-21,1,455,80,936,37,5022,1,0
1091,2770,1,2026-06-04,1,453,61,793,33,5030,1,0
1092,2770,2,2026-05-17,1,453,61,433,33,5031,1,0
1093,2781,1,2025-05-13,1,455,80,266,39,5054,1,0
1094,2787,1,2025-09-24,1,446,20,26,11,5063,1,0
1095,2793,1,2026-03-27,1,451,56,1071,25,5073,1,0
1096,2793,1,2026-01-29,1,451,56,284,25,5074,1,0
1097,2796,1,2025-06-03,1,452,60,1182,29,5078,1,0
1098,2800,1,2025-08-07,1,451,56,95,27,5085,1,0
1099,2803,1,2026-06-19,1,455,81,330,38,5092,1,0
1100,2803,2,2026-05-20,1,455,81,456,38,5093,1,0
1101,2812,1,2025-04-16,1,450,46,207,23,5109,1,0
1102,2813,1,2025-04-20,1,451,54,1005,25,5110,1,0
1103,2815,1,2025-10-29,1,453,64,1076,33,5113,1,0
1104,2825,2,2025-01-26,1,454,70,826,35,5128,1,0
1105,2827,2,2026-01-29,1,453,64,273,33,5135,1,0
1106,2827,2,2026-02-12,1,453,64,415,33,5136,1,0
1107,2831,2,2025-12-24,1,451,54,586,25,5142,1,0
1108,2831,2,2025-12-27,1,451,54,10,25,5143,1,0
1109,2832,1,2026-05-01,1,451,51,1088,26,5147,1,0
1110,2832,1,2026-04-16,1,451,51,47,26,5148,1,0
1111,2835,1,2025-11-14,1,455,80,95,38,5158,1,0
1112,2838,2,2026-02-03,1,451,51,1017,27,5161,1,0
1113,2838,1,2026-03-03,1,451,51,761,27,5163,1,0
1114,2839,2,2025-03-23,1,444,11,559,5,5164,1,0
1115,2839,2,2025-04-02,1,444,11,268,5,5165,1,0
1116,2842,2,2025-10-20,1,457,93,105,43,5173,1,0
1117,2846,1,2025-11-12,1,451,53,747,26,5177,1,0
1118,2846,1,2025-10-30,1,451,53,1034,25,5179,1,0
1119,2847,2,2025-07-11,1,444,11,1182,4,5181,1,0
1120,2848,1,2026-07-12,1,455,79,808,39,5182,1,0
1121,2848,2,2026-07-20,1,455,79,462,37,5183,1,0
1122,2848,1,2026-08-08,1,455,79,173,37,5184,1,0
1123,2850,1,2025-03-07,1,446,19,562,11,5186,1,0
1124,2850,1,2025-01-22,1,446,19,301,12,5187,1,0
1125,2856,1,2025-05-18,1,453,61,1160,32,5198,1,0
1126,2857,2,2026-02-14,1,455,85,715,39,5201,1,0
1127,2859,2,2026-05-25,1,454,70,14,35,5204,1,0
1128,2859,2,2026-05-17,1,454,70,542,35,5205,1,0
1129,2862,2,2025-05-13,1,448,37,951,18,5209,1,0
1130,2864,1,2025-12-17,1,451,55,926,27,5211,1,0
1131,2864,2,2025-12-25,1,451,55,793,27,5212,1,0
1132,2864,1,2025-11-06,1,451,55,128,27,5213,1,0
1133,2866,2,2026-05-03,1,443,8,573,3,5217,1,0
1134,2867,1,2025-09-12,1,456,90,652,41,5219,1,0
1135,2871,1,2026-04-07,1,443,6,675,3,5225,1,0
1136,2875,2,2026-02-04,1,454,72,303,34,5233,1,0
1137,2878,1,2025-05-05,1,448,34,1179,16,5237,1,0
1138,2878,2,2025-05-30,1,448,34,526,16,5238,1,0
1139,2879,2,2026-07-15,1,453,68,814,32,5239,1,0
1140,2881,1,2025-11-20,1,448,35,551,18,5243,1,0
1141,2890,2,2025-05-17,1,451,53,710,25,5258,1,0
1142,2896,1,2025-05-20,1,455,83,294,39,5278,1,0
1143,2896,2,2025-03-17,1,455,83,81,39,5279,1,0
1144,2896,1,2025-04-10,1,455,83,662,39,5280,1,0
1145,2897,1,2025-03-25,1,453,61,481,31,5281,1,0
1146,2899,2,2025-08-27,1,453,69,1189,33,5284,1,0
1147,2907,1,2025-06-07,1,448,37,894,16,5298,1,0
1148,2907,2,2025-07-18,1,448,37,846,16,5299,1,0
1149,2907,1,2025-07-25,1,448,37,180,16,5301,1,0
1150,2909,2,2025-12-28,1,444,11,719,5,5303,1,0
1151,2914,2,2025-09-16,1,448,35,411,17,5312,1,0
1152,2914,1,2025-08-09,1,448,35,842,17,5313,1,0
1153,2915,2,2025-08-08,1,446,24,538,12,5314,1,0
1154,2915,1,2025-09-06,1,446,24,625,12,5315,1,0
1155,2920,1,2026-01-09,1,449,39,600,21,5325,1,0
1156,2920,2,2025-11-06,1,449,39,281,21,5326,1,0
1157,2922,1,2026-05-27,1,452,58,620,28,5328,1,0
1158,2922,2,2026-07-11,1,452,58,518,28,5329,1,0
1159,2924,1,2025-11-14,1,457,96,347,44,5333,1,0
1160,2926,2,2026-06-08,1,453,69,742,32,5335,1,0
1161,2932,1,2025-06-05,1,452,58,705,28,5344,1,0
1162,2933,1,2025-08-02,1,453,61,800,33,5345,1,0
1163,2933,2,2025-06-30,1,453,61,417,33,5346,1,0
1164,2935,1,2026-07-22,1,443,5,738,1,5348,1,0
1165,2935,2,2026-06-29,1,443,5,910,1,5349,1,0
1166,2936,1,2025-12-21,1,457,93,884,45,5350,1,0
1167,2936,1,2025-11-23,1,457,93,587,45,5351,1,0
1168,2941,2,2026-05-10,1,445,17,1053,8,5357,1,0
1169,2941,2,2026-04-04,1,445,17,91,8,5358,1,0
1170,2943,1,2025-12-19,1,451,50,288,26,5361,1,0
1171,2946,1,2026-02-25,1,452,57,541,29,5368,1,0
1172,2948,1,2025-11-09,1,449,39,497,19,5373,1,0
1173,2971,2,2025-05-31,1,453,65,487,33,5409,1,0
1174,2973,1,2025-04-05,1,455,82,958,38,5411,1,0
1175,2973,1,2025-05-25,1,455,82,653,38,5412,1,0
1176,2973,2,2025-04-03,1,455,82,1019,38,5413,1,0
1177,2981,2,2025-12-17,1,447,31,788,15,5424,1,0
1178,2985,2,2026-04-12,1,447,31,226,15,5429,1,0
1179,2989,1,2025-05-07,1,450,44,858,24,5434,1,0
1180,2989,1,2025-04-03,1,450,44,503,24,5435,1,0
1181,2996,1,2026-08-07,1,454,75,848,34,5449,1,0
1182,3007,1,2025-03-27,1,445,17,1180,7,5469,1,0
1183,3010,2,2025-08-23,1,449,39,630,19,5479,1,0
1184,3010,1,2025-08-07,1,449,39,12,19,5481,1,0
1185,3011,2,2025-05-13,1,456,87,827,41,5483,1,0
1186,3012,1,2026-01-08,1,455,81,779,39,5484,1,0
1187,3018,2,2026-02-09,1,457,92,582,43,5491,1,0
1188,3026,2,2025-12-19,1,446,24,983,11,5513,1,0
1189,3026,1,2025-12-17,1,446,24,336,12,5514,1,0
1190,3028,2,2026-01-23,1,446,18,448,11,5516,1,0
1191,3031,2,2025-02-21,1,451,54,346,27,5521,1,0
1192,3031,1,2025-03-16,1,451,54,394,27,5522,1,0
1193,3033,1,2025-06-02,1,457,91,1042,44,5527,1,0
1194,3042,2,2025-06-18,1,443,6,268,2,5543,1,0
1195,3042,1,2025-08-30,1,443,6,863,2,5544,1,0
1196,3044,2,2025-02-18,1,453,66,602,31,5548,1,0
1197,3044,1,2025-05-10,1,453,66,617,31,5551,1,0
1198,3044,1,2025-05-09,1,453,66,444,31,5552,1,0
1199,3044,1,2025-04-13,1,453,66,464,31,5553,1,0
1200,3044,1,2025-02-14,1,453,66,365,31,5554,1,0
1201,3044,1,2025-03-21,1,453,66,705,31,5555,1,0
1202,3045,2,2026-03-21,1,446,26,616,12,5557,1,0
1203,3056,2,2026-03-26,1,449,39,476,20,5580,1,0
1204,3056,1,2026-03-25,1,449,39,404,20,5582,1,0
1205,3056,1,2026-03-02,1,449,39,1168,20,5583,1,0
1206,3056,2,2026-02-13,1,449,39,737,20,5584,1,0
1207,3058,2,2026-04-05,1,455,84,1163,39,5586,1,0
1208,3059,2,2025-11-09,1,453,69,707,32,5587,1,0
1209,3064,1,2025-11-29,1,443,9,289,2,5596,1,0
1210,3064,1,2026-01-19,1,443,9,139,2,5597,1,0
1211,3066,1,2025-09-25,1,443,8,129,2,5601,1,0
1212,3067,1,2025-11-12,1,454,77,916,36,5602,1,0
1213,3077,1,2025-09-11,1,451,55,661,26,5617,1,0
1214,3083,2,2025-08-26,1,455,83,1124,37,5624,1,0
1215,3085,1,2025-09-06,1,449,40,978,19,5626,1,0
1216,3088,1,2026-07-12,1,455,84,192,37,5630,1,0
1217,3089,2,2026-07-14,1,452,59,434,29,5632,1,0
1218,3089,1,2026-06-29,1,452,59,456,30,5633,1,0
1219,3093,1,2026-03-17,1,443,7,643,1,5643,1,0
1220,3103,2,2026-01-02,1,454,70,586,35,5662,1,0
1221,3104,1,2026-04-28,1,454,74,412,34,5663,1,0
1222,3109,1,2026-07-06,1,445,14,864,9,5670,1,0
1223,3112,1,2025-12-08,1,457,93,462,44,5675,1,0
1224,3113,2,2026-06-12,1,451,55,57,27,5676,1,0
1225,3113,1,2026-05-07,1,451,55,271,25,5677,1,0
1226,3113,1,2026-06-26,1,451,55,708,25,5679,1,0
1227,3115,2,2025-06-19,1,450,44,661,24,5684,1,0
1228,3116,2,2025-04-07,1,446,20,683,10,5685,1,0
1229,3118,1,2026-09-07,1,451,50,1027,26,5690,1,0
1230,3118,1,2026-08-03,1,451,50,249,26,5691,1,0
1231,3119,1,2025-10-08,1,453,63,893,33,5692,1,0
1232,3121,2,2025-08-25,1,448,35,424,17,5698,1,0
1233,3122,2,2025-12-13,1,448,36,738,16,5700,1,0
1234,3124,2,2026-06-11,1,453,67,338,31,5704,1,0
1235,3126,2,2025-03-27,1,443,1,1119,1,5706,1,0
1236,3129,2,2026-02-12,1,452,59,897,30,5709,1,0
1237,3130,1,2025-05-22,1,453,65,936,33,5710,1,0
1238,3130,2,2025-07-22,1,453,65,1095,33,5711,1,0
1239,3132,1,2025-11-27,1,454,75,83,34,5714,1,0
1240,3132,2,2025-10-30,1,454,75,448,34,5715,1,0
1241,3140,1,2025-10-01,1,449,41,168,19,5723,1,0
1242,3141,1,2025-10-13,1,446,23,975,12,5724,1,0
1243,3141,2,2025-11-13,1,446,23,362,12,5725,1,0
1244,3144,2,2026-02-27,1,447,32,398,15,5730,1,0
1245,3157,2,2025-11-25,1,457,96,1100,43,5759,1,0
1246,3157,2,2025-10-22,1,457,96,619,43,5760,1,0
1247,3160,2,2025-04-18,1,446,26,243,11,5768,1,0
1248,3166,1,2026-01-05,1,443,1,961,2,5779,1,0
1249,3166,1,2026-01-08,1,443,1,786,2,5781,1,0
1250,3169,1,2025-06-20,1,454,73,644,36,5785,1,0
1251,3169,1,2025-06-02,1,454,73,899,36,5786,1,0
1252,3170,1,2026-01-25,1,450,45,270,24,5787,1,0
1253,3170,2,2026-01-07,1,450,45,793,23,5788,1,0
1254,3179,2,2026-01-12,1,455,81,1012,37,5801,1,0
1255,3181,2,2025-12-14,1,453,68,473,33,5803,1,0
1256,3181,2,2025-11-21,1,453,68,136,33,5805,1,0
1257,3183,1,2026-07-14,1,447,29,23,15,5810,1,0
1258,3184,2,2026-03-24,1,453,68,92,32,5811,1,0
1259,3184,2,2026-03-23,1,453,68,658,32,5812,1,0
1260,3184,2,2026-03-27,1,453,68,207,32,5814,1,0
1261,3204,1,2026-07-16,1,453,66,1167,32,5857,1,0
1262,3206,1,2026-07-16,1,454,70,269,35,5859,1,0
1263,3210,1,2025-09-20,1,444,11,576,5,5865,1,0
1264,3211,1,2025-10-21,1,452,58,383,29,5866,1,0
1265,3215,2,2026-05-27,1,446,25,179,12,5873,1,0
1266,3216,1,2025-12-17,1,444,13,870,5,5874,1,0
1267,3216,2,2026-02-21,1,444,13,586,5,5875,1,0
1268,3218,1,2025-12-21,1,454,74,387,35,5878,1,0
1269,3219,1,2025-05-08,1,447,31,1121,13,5879,1,0
1270,3219,2,2025-07-16,1,447,31,174,13,5880,1,0
1271,3219,2,2025-05-13,1,447,31,685,14,5881,1,0
1272,3219,1,2025-06-23,1,447,31,1101,13,5882,1,0
1273,3226,1,2026-07-12,1,456,88,429,40,5893,1,0
1274,3230,2,2025-04-21,1,451,51,677,27,5903,1,0
1275,3232,2,2026-08-13,1,446,22,884,11,5906,1,0
1276,3233,2,2025-12-22,1,446,24,971,11,5908,1,0
1277,3234,1,2026-05-29,1,443,1,928,3,5909,1,0
1278,3234,1,2026-04-02,1,443,1,255,3,5910,1,0
1279,3235,2,2025-09-05,1,450,45,751,24,5911,1,0
1280,3235,1,2025-10-05,1,450,45,304,24,5912,1,0
1281,3240,2,2025-09-18,1,451,50,743,27,5921,1,0
1282,3240,1,2025-09-27,1,451,50,924,27,5922,1,0
1283,3244,1,2025-09-05,1,443,1,662,1,5936,1,0
1284,3250,1,2026-02-03,1,445,14,547,8,5943,1,0
1285,3251,1,2026-02-05,1,451,53,848,27,5945,1,0
1286,3251,1,2026-03-10,1,451,53,486,25,5949,1,0
1287,3252,2,2026-01-02,1,449,39,49,19,5951,1,0
1288,3260,1,2025-07-05,1,450,45,335,24,5962,1,0
1289,3264,2,2025-09-17,1,447,28,345,15,5973,1,0
1290,3266,2,2026-03-12,1,445,16,355,8,5982,1,0
1291,3266,2,2026-04-11,1,445,16,310,8,5983,1,0
1292,3267,2,2026-06-13,1,443,8,1001,1,5984,1,0
1293,3272,1,2026-02-13,1,451,51,627,26,5998,1,0
1294,3272,1,2026-02-23,1,451,51,545,26,5999,1,0
1295,3275,1,2025-03-01,1,456,89,671,42,6006,1,0
1296,3276,2,2026-06-27,1,455,82,59,39,6007,1,0
1297,3276,2,2026-07-22,1,455,82,94,39,6008,1,0
1298,3277,1,2025-01-13,1,446,19,673,10,6010,1,0
1299,3281,1,2025-07-13,1,445,17,1193,7,6015,1,0
1300,3283,1,2026-04-11,1,446,25,753,11,6017,1,0
1301,3288,1,2026-02-23,1,449,38,968,20,6026,1,0
1302,3290,2,2025-07-07,1,444,13,941,6,6029,1,0
1303,3296,2,2025-10-10,1,448,35,666,18,6040,1,0
1304,3297,1,2025-05-17,1,451,53,1019,25,6041,1,0
1305,3297,1,2025-06-17,1,451,53,593,27,6042,1,0
1306,3297,1,2025-05-30,1,451,53,1138,26,6043,1,0
1307,3301,2,2025-04-14,1,457,94,836,45,6049,1,0
1308,3303,2,2025-06-02,1,444,10,734,6,6051,1,0
1309,3304,2,2025-02-27,1,451,54,570,27,6054,1,0
1310,3305,1,2026-09-04,1,451,50,53,26,6056,1,0
1311,3305,1,2026-07-06,1,451,50,968,27,6057,1,0
1312,3305,2,2026-08-16,1,451,50,1167,27,6060,1,0
1313,3305,2,2026-07-23,1,451,50,330,27,6061,1,0
1314,3307,1,2025-07-11,1,454,70,132,34,6063,1,0
1315,3310,1,2025-12-28,1,450,43,751,23,6068,1,0
1316,3310,1,2025-12-28,1,450,43,840,23,6069,1,0
1317,3314,2,2025-04-19,1,451,49,1058,25,6074,1,0
1318,3318,1,2026-04-08,1,449,41,361,20,6080,1,0
1319,3321,1,2025-03-07,1,444,11,762,4,6086,1,0
1320,3323,2,2026-04-26,1,452,57,416,30,6089,1,0
1321,3324,1,2026-04-26,1,453,62,882,32,6090,1,0
1322,3333,1,2026-02-18,1,451,51,941,26,6104,1,0
1323,3333,1,2026-02-20,1,451,51,932,27,6106,1,0
1324,3333,1,2026-01-25,1,451,51,350,27,6108,1,0
1325,3337,1,2025-10-07,1,454,71,1011,34,6116,1,0
1326,3339,1,2025-11-21,1,454,70,767,35,6119,1,0
1327,3342,1,2026-04-22,1,449,39,293,19,6127,1,0
1328,3349,1,2025-10-06,1,457,91,484,45,6141,1,0
1329,3359,1,2025-12-22,1,452,60,344,30,6161,1,0
1330,3359,1,2026-02-08,1,452,60,742,30,6162,1,0
1331,3363,2,2025-11-11,1,445,16,685,9,6168,1,0
1332,3363,2,2026-01-04,1,445,16,417,9,6169,1,0
1333,3374,1,2025-08-09,1,457,91,483,44,6191,1,0
1334,3377,1,2025-02-28,1,446,20,540,12,6194,1,0
1335,3377,1,2025-04-18,1,446,20,520,12,6195,1,0
1336,3377,1,2025-02-24,1,446,20,635,12,6196,1,0
1337,3381,2,2026-06-05,1,448,33,539,17,6202,1,0
1338,3381,2,2026-06-21,1,448,33,1200,16,6203,1,0
1339,3381,2,2026-07-06,1,448,33,66,17,6204,1,0
1340,3389,1,2026-03-05,1,457,98,891,44,6220,1,0
